stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,city_name,ext_siri2_id
243,CIBIB,Bibliothèque ~ Liburutegia,,43.38154500,-1.66474500,,,1,,0,,,
1509,SPBILA,Bilanoa,,43.35626400,-1.56557700,,,1,,0,,,
1360,CABITX,Bitxa Eder,,43.35563700,-1.41453100,,,1,,0,,,
244,CIBOR,Bordagain,,43.38293430,-1.67597320,,,1,,0,,,
1348,SOBOUR,Bourg,,43.34087100,-1.47421100,,,1,,0,,,
369,URBOU,Bourg ~ Herri Barnea (Urrugne),,43.36242700,-1.69893800,,,1,,0,,Urrugne,
27,BUBRG,Bourg ~ Herria Barne,,43.33355700,-1.74406800,,,1,,0,,,
1345,ASBUD,Burdin Bidea,,43.34681000,-1.62371000,,,1,,0,,,
368,URBEH,Béhobie ~ Pausu,,43.34594300,-1.76358200,,,1,,0,,,
825,URCA0,Camieta ~ Kamieta,,43.37474000,-1.67387000,,,1,,0,,,
319,SJDUM,Camping Duna Munguy,,43.41835300,-1.62096300,,,1,,0,,,
1315,CIJUAN,Camping Juantcho,,43.39338960,-1.69386025,,,1,,0,,,
1139,SOAME,Carrière,,43.33303408,-1.48954782,,,1,,0,,,
371,URCAR,Carrière ~ Harrobia,,43.33405190,-1.68315230,,,1,,0,,,
271,HECAS,Casa Esperenza,,43.35562800,-1.77784700,,,1,,0,,,
272,HECCI,Centre Commercial ~ Merkataritza Gunea (Hendaye),,43.34953620,-1.77149254,,,1,,0,,Hendaye,
313,SJCCI,Centre Commercial ~ Merkataritza Gunea (Saint-Jean-de-Luz),,43.40529200,-1.62566200,,,1,,0,,Saint-Jean-de-Luz,
814,URCCI3,Centre Commercial ~ Merkataritza Gunea (Urrugne),,43.37478110,-1.67763050,,,1,,0,,Urrugne,
314,SJCHA,Chantaco  LP Arrue ~ Xantako  Arrue LP,,43.37521500,-1.63871500,,,1,,0,,,
379,UROLH,Chapelle d'Olhette ~ Olhetako Kapera,,43.33522390,-1.66813420,,,1,,0,,,
354,SPCHE,Cherchebruit ~ Herburua,,43.32175410,-1.55031640,,,1,,0,,,
31,SJCHI,Chipienia ~ Xipienia,,43.36233000,-1.76583000,,,1,,0,,,
297,HEPAL,Chèvrefeuilles,,43.37310000,-1.77256000,,,1,,0,,,
1078,HECHÊ,Chênes ~ Haritzak,,43.34985860,-1.77914370,,,1,,0,,,
245,CICIM,Cimetière Marin ~ Itsas Hilerria,,43.38903550,-1.68092100,,,1,,0,,,
315,SJCIM,Cimetière Saint Joseph ~ San Josepe Hilerria,,43.39157843,-1.64640041,,,1,,0,,,
276,HECIN,Cinéma ~ Zinegela,,43.35512146,-1.77440439,,,1,,0,,,
317,SJCLO,Clos Saint-Vincent,,43.39286740,-1.64120340,,,1,,0,,,
304,SACOL,Col de Saint Ignace ~ San Inazioko Lepoa,,43.32525500,-1.60056800,,,1,,0,,,
288,HEIRA,Collège Irandatz ~ Irandatz Kolegioa,,43.35270000,-1.77636000,,,1,,0,,,
1272,HECOM0,Commissariat,,43.35073050,-1.78232250,,,1,,0,,,
704,HERON0,Consulat ~ Kontsuletxea,,43.36527950,-1.76985650,,,1,,0,,,
739,SJCOU2,Coulomme,,43.39421870,-1.64412330,,,1,,0,,,
589,CICRX,Croix Blanche ~ Gurutze Zuria,,43.38000000,-1.67142000,,,1,,0,,,
273,HECED,Cèdres ~ Zedroak,,43.36668800,-1.76997000,,,1,,0,,,
229,AIDAN,Dantxaria ~ Dantxarinea,,43.29348200,-1.50475000,,,1,,0,,,
248,CIKEX,Delaunay,,43.37948700,-1.66810500,,,1,,0,,,
277,HEDEN,Denentzat,,43.34391300,-1.76532300,,,1,,0,,,
318,SJDIG,Digue aux Chevaux ~ Zaldien Diga,,43.39400500,-1.65983800,,,1,,0,,,
278,HEDON,Dongoxenea,,43.36934300,-1.75055060,,,1,,0,,,
1258,HEDOR0,Dorrondeguy,,43.36848440,-1.74673500,,,1,,0,,,
331,SJDUHA,Duhartia,,43.41469800,-1.61650000,,,1,,0,,,
355,SPECO,Ecole d'Amotz ~ Amotzeko Eskola,,43.33536800,-1.54871700,,,1,,0,,,
373,UREGL,Eglise de Zokoa ~ Zokoako Eliza,,43.39099515,-1.68737411,,,1,,0,,,
279,HEEGL,Eglise Sainte Anne ~ Santa Ana Eliza,,43.37388000,-1.77026000,,,1,,0,,,
1070,SJEHPA,EHPAD Urthaburu ~ Urthaburu zahar etxea,,43.40094300,-1.63310000,,,1,,0,,,
280,HEEHP,EHPAD ~ Zahar Etxea,,43.37636300,-1.75686800,,,1,,0,,,
281,HEEMP,Empereur ~ Enperadore,,43.36689800,-1.75677700,,,1,,0,,,
744,SJERW2,Erromardi Wauthier,,43.39926940,-1.64300270,,,1,,0,,,
282,HEERR,Errondonea,,43.35928000,-1.76335000,,,1,,0,,,
226,AHERR,Errotazahar,,43.40670270,-1.56794550,,,1,,0,,,
823,SJLAN,Espace Lana ~ Lana Eremua,,43.39688700,-1.64057800,,,1,,0,,,
218,SJBAZ,Etxebazter,,43.39830000,-1.65592200,,,1,,0,,,
316,SJCLI,Etxebiaga,,43.40023558,-1.63940610,,,1,,0,,,
1351,SOALEG,Etxetoa,,43.33989000,-1.47039900,,,1,,0,,,
746,SJFAR0,Fargeot,,43.38509840,-1.65301210,,,1,,0,,,
1332,IRFICO,Ficoba,,43.34734600,-1.78713800,,,1,,0,,,
228,AIAIN,Fronton ~ Pilota Plaza,,43.30716300,-1.49891500,,,1,,0,,,
284,HEGAL,Galbarreta,,43.37362933,-1.75541881,,,1,,0,,,
374,URGAL,Galtzaburu,,43.37617000,-1.67032000,,,1,,0,,,
322,SJGAM,Gambetta,,43.38996700,-1.65886500,,,1,,0,,,
1371,CASNCF,Gare,,43.36514400,-1.39697900,,,1,,0,,,
286,HEGAR,Gare Centre d’Hendaye ~ Hendaia Hiri-barneko Geltokia,,43.35334424,-1.78080294,,,1,,0,,,
240,NEGRES,Gare de Biarritz,,43.45972300,-1.54579800,,,1,,0,,,
285,HEGAP,Gare Plage d’Hendaye ~ Hendaia Hondarraitzeko Geltokia,,43.36960000,-1.76515000,,,1,,0,,,
1363,CAGARE,Gare Routière,,43.36024800,-1.40811800,,,1,,0,,,
323,SJGAR,Gare SNCF ~ SNCF Geltokia,,43.38558300,-1.66222000,,,1,,0,,,
1080,BUAZK,Garlatz,,43.34598990,-1.73956420,,,1,,0,,,
206,BUGAZ,Gazteluberri,,43.34468680,-1.73611340,,,1,,0,,,
546,AHGAZ,Gazteluberria,,43.39854340,-1.58915680,,,1,,0,,,
294,HEOFF,Grande Plage ~ Hondartza Nagusia,,43.37314436,-1.77472322,,,1,,0,,,
305,SAGRO,Grottes de Sare ~ Sarako Lezeak,,43.26821400,-1.57158700,,,1,,0,,,
1387,ARNAHI,Gure Nahia,,43.42563600,-1.55278000,,,1,,0,,,
750,SJHAI3,Haize Kantari Scolaire,,43.39211840,-1.63432900,,,1,,0,,,
328,SJHLL,Halles,,43.38788500,-1.66060300,,,1,,0,,,
325,SJHAL,Halte Routière ~ Autobus Geltokia,,43.38623090,-1.66021830,,,1,,0,,,
326,SJHAR,Hariztegi,,43.39222848,-1.64264109,,,1,,0,,,
211,HEHAR,Hariztian,,43.37133150,-1.75629818,,,1,,0,,,
590,AHHAR,Haroztegia,,43.40852630,-1.56388240,,,1,,0,,,
1321,HARRIT,Harritx,,43.45708300,-1.54427500,,,1,,0,,,
838,HEHAT,Hatchondo,,43.36386331,-1.76138842,,,1,,0,,,
1357,ESHAIT,Haïtzaga,,43.34407600,-1.43784600,,,1,,0,,,
1067,HENHAI,Haïçabia,,43.37863930,-1.73392070,,,1,,0,,,
1268,HEHEG,Hegoaldea,,43.35781790,-1.77466080,,,1,,0,,,
1266,BIHEG0,Hegobus,,43.33825340,-1.75095950,,,1,,0,,,
358,SPHEL,Helbarrun,,43.36103200,-1.60975000,,,1,,0,,,
1254,URHER,Herboure,,43.33385220,-1.68622700,,,1,,0,,,
360,SPIBN,Ibarrun,,43.35611000,-1.56898700,,,1,,0,,,
329,SJICH,Ichaca ~ Ixaka,,43.38672677,-1.64992205,,,1,,0,,,
1627,SJLILA,Ilargia,,43.39874750,-1.64194200,,,1,,0,,,
247,CIIRI,Iris,,43.37710000,-1.66286300,,,1,,0,,,
362,SPITH,Ithurraldea,,43.34680020,-1.54385450,,,1,,0,,,
216,SJITUR,Iturriko Etxea,,43.38825086,-1.64903286,,,1,,0,,,
239,BUITU,Iturrixilo,,43.33427700,-1.74842700,,,1,,0,,,
332,SJJAI,Jai Alai,,43.39275700,-1.65251200,,,1,,0,,,
333,SJJAL,Jaldai,,43.40996200,-1.61879000,,,1,,0,,,
334,SJJAR,Jardin Botanique ~ Baratze Botanikoa,,43.40255200,-1.65239300,,,1,,0,,,
227,AHLAR,Joanetaenea,,43.40146700,-1.57912300,,,1,,0,,,
289,HEJON,Joncaux ~ Intzura,,43.34483200,-1.76938500,,,1,,0,,,
376,URKAL,Kalitxoa,,43.38713200,-1.68966800,,,1,,0,,,
587,SJKA1,Karsinenia 1 ~ Kartsinenea 1,,43.39542463,-1.63479235,,,1,,0,,,
591,SJKA2,Karsinenia 2 ~ Kartsinenea 2,,43.39623800,-1.63035800,,,1,,0,,,
1285,URKEX,Kexiloa,,43.37762000,-1.67315000,,,1,,0,,,
1082,BUKUR,Kurleku  Errondonea,,43.34209650,-1.73468900,,,1,,0,,,
230,ARHEG,La Chapelle ~ Kapera,,43.42575250,-1.54867470,,,1,,0,,,
1317,LABOUR,Labourd,,43.45341300,-1.54380300,,,1,,0,,,
337,SJLAF,Lafitenea,,43.41348300,-1.62550700,,,1,,0,,,
338,SJLAY,Laiatz,,43.39879000,-1.64019500,,,1,,0,,,
1072,SJLAM,Lambrigot,,43.39727180,-1.64747850,,,1,,0,,,
233,ASLAN,Lanazia Larre Lore,,43.35701000,-1.63178000,,,1,,0,,,
208,BULAR,Larretchekoborda,,43.34148996,-1.72794127,,,1,,0,,,
378,URLAR,Larruleta,,43.36884058,-1.68450223,,,1,,0,,,
212,HELAR,Larrun,,43.36805270,-1.76499150,,,1,,0,,,
290,HEJUM,Les 2 Jumeaux ~ Dunbarriak,,43.37550000,-1.76190800,,,1,,0,,,
327,SJHAU,Les Hauts,,43.39397109,-1.64165468,,,1,,0,,,
291,HELIL,Lilas ~ Amatxi-Liliak,,43.37269000,-1.76823000,,,1,,0,,,
292,HELIS,Lizardi  Goiara,,43.37007000,-1.76084700,,,1,,0,,,
238,LORELA,Lore Landa,,43.44597500,-1.54499800,,,1,,0,,,
357,SPEST,Lot. Estekorena,,43.34093000,-1.54927000,,,1,,0,,,
718,SALUR3,Lur Berri,,43.31219800,-1.58237800,,,1,,0,,,
234,ASLUR,Lur Eder,,43.35210500,-1.62779500,,,1,,0,,,
249,CILYC,Lycée Maritime ~ Itsas Lizeoa,,43.38337709,-1.68998023,,,1,,0,,,
339,SJLEO,Léon Dongaitz,,43.39613000,-1.63244000,,,1,,0,,,
698,HEMAI2,Mairie - Eglise ~ Herriko Etxea - Eliza,,43.35844220,-1.77431250,,,1,,0,,,
231,ARMAI,Mairie ~ Herriko Etxea (Arbonne),,43.43218773,-1.55167818,,,1,,0,,Arbonne,
250,CIMAI,Mairie ~ Herriko Etxea (Ciboure),,43.38431037,-1.66646963,,,1,,0,,Ciboure,
340,SJMAI,Mairie ~ Herriko Etxea (Saint-Jean-de-Luz),,43.38708700,-1.66268200,,,1,,0,,Saint-Jean-de-Luz,
251,CIMAL,Maldagora,,43.37534500,-1.65941500,,,1,,0,,,
252,CIMAR,Marinela,,43.38058062,-1.66466438,,,1,,0,,,
1354,ESMEND,Mendi Alde Bourg,,43.33952000,-1.44477000,,,1,,0,,,
1334,IRMEND,Mendibil,,43.34023600,-1.79035700,,,1,,0,,,
1074,SJNDP,N.D. de la Paix,,43.39926070,-1.65161310,,,1,,0,,,
1331,IRNAFA,Nafarroa 18,,43.33936000,-1.78414000,,,1,,0,,,
342,SJNOU,Nouveau Cimetière ~ Hilerri Berria,,43.39649300,-1.63611500,,,1,,0,,,
246,CIGOL,Oihanalde,,43.37949050,-1.66262050,,,1,,0,,,
295,HEOLI,Oliviers ~ Olibondoak,,43.37226800,-1.78076700,,,1,,0,,,
549,HEFLO,Orangers,,43.37006028,-1.77996026,,,1,,0,,,
296,HEORI,Orio,,43.36210000,-1.76196000,,,1,,0,,,
1343,HEJAS,Palmier ~ Palmondoa,,43.37198000,-1.77248000,,,1,,0,,,
343,SJPAU,Paul Gelos,,43.39658250,-1.65758200,,,1,,0,,,
347,SJRIC,Paul Ricau,,43.39023642,-1.64994315,,,1,,0,,,
1260,HENPAU,Pausoa,,43.36065530,-1.75948350,,,1,,0,,,
253,CIPET,Petit Bois,,43.37609000,-1.66155500,,,1,,0,,,
254,CIPIE,Pierre Benoit,,43.38801500,-1.67732700,,,1,,0,,,
255,CIPIL,Pilota Plaza,,43.38692800,-1.68478650,,,1,,0,,,
321,SJESP,Place d'Espagne ~ Espainiako Plaza,,43.38300700,-1.65582500,,,1,,0,,,
346,SJRHU,Place du Labourd ~ Lapurdiko Plaza,,43.38381800,-1.65868800,,,1,,0,,,
1385,HAHARA,Place Harana,,43.38475400,-1.30365400,,,1,,0,,,
1365,CAPLAC,Place Sorhainde,,43.36128900,-1.40125800,,,1,,0,,,
225,AHBRG,Place ~ Plaza (Ahetze),,43.40419300,-1.57167000,,,1,,0,,Ahetze,
615,ASPLA0,Place ~ Plaza (Ascain),,43.34505500,-1.62102700,,,1,,0,,Ascain,
341,SJMAY,Plage de Mayarco ~ Maiarkobaitako Hondartza,,43.41854700,-1.62369200,,,1,,0,,,
256,CIPLA,Plage de Zokoa ~ Zokoako Hondartza,,43.38975935,-1.68379725,,,1,,0,,,
320,SJERR,Plage Erromardi ~ Erromardi Hondartza,,43.40393800,-1.64225200,,,1,,0,,,
303,IRFER,Plaza San Juan,,43.33932300,-1.78904300,,,1,,0,,,
353,SPAMO,Pont d'Amotz ~ Amotzeko Zubia,,43.32920000,-1.54475000,,,1,,0,,,
364,SPPON,Pont de Zumabia ~ Zumabiako zubia,,43.36481200,-1.59029700,,,1,,0,,,
1368,CAPONT,Pont des Thermes,,43.35572860,-1.39082120,,,1,,0,,,
1299,HEPIT,Pont International ~ Nazioarteko Zubia,,43.35107320,-1.78328700,,,1,,0,,,
307,SAPOR,Portua,,43.30947500,-1.57246150,,,1,,0,,,
1340,HEPOT0,Potenia,,43.37313000,-1.76047000,,,1,,0,,,
1319,POUTCH,Poutchinot,,43.45599700,-1.54357100,,,1,,0,,,
380,URPUT,Putillenea,,43.38559200,-1.69296700,,,1,,0,,,
804,SPQUA2,Quartier Lac 1 ~ Aintzira Auzoa 1,,43.34423300,-1.52896800,,,1,,0,,,
365,SPQUA,Quartier Lac 2 ~ Aintzira Auzoa 2,,43.34357460,-1.52817433,,,1,,0,,,
1516,HEQUOR,Quartier Orio,,43.36273000,-1.76053000,,,1,,0,,,
223,SJRAV,Ravel,,43.38501810,-1.66102780,,,1,,0,,,
824,URRD8,RD810 Bourg ~ RD810 Herri Barnea,,43.36081200,-1.69956500,,,1,,0,,,
344,SJREN,René Lahetjuzan,,43.39564000,-1.62962000,,,1,,0,,,
839,HERIC,Richelieu,,43.34393000,-1.76839000,,,1,,0,,,
348,SJROS,Rostand,,43.40273730,-1.64434170,,,1,,0,,,
349,SJSAG,Sagardian,,43.38829410,-1.65224960,,,1,,0,,,
786,SJSJO0,Saint Joseph ~ San Josepe,,43.39218110,-1.64660022,,,1,,0,,,
345,SJRES,Sainte-Barbe ~ Santa Barbara,,43.40190330,-1.65608290,,,1,,0,,,
538,CISTH,Sainte-Croix ~ Gurutze Saindua,,43.37214355,-1.65901818,,,1,,0,,,
236,ASSER,Serres,,43.36207800,-1.63652300,,,1,,0,,,
551,SJSIL,Silabia,,43.40200520,-1.62724430,,,1,,0,,,
259,CISPE,Speraber,,43.38097255,-1.66808730,,,1,,0,,,
232,ARSTA,Stade ~ Estadioa (Arbonne),,43.43694000,-1.55099000,,,1,,0,,Arbonne,
826,URSTA,Stade ~ Estadioa (Urrugne),,43.36303000,-1.69405000,,,1,,0,,Urrugne,
350,SJTRI,Trikaldi,,43.39653500,-1.64573500,,,1,,0,,,
300,HETUL,Tulipiers ~ Tulipondoak,,43.37034800,-1.77228700,,,1,,0,,,
214,HETXI,Txingudi,,43.36972460,-1.77319150,,,1,,0,,,
596,AHHAM,Uhazaldea,,43.40684000,-1.54328000,,,1,,0,,,
260,CIUNT,Untxin,,43.38584500,-1.68662700,,,1,,0,,,
1328,SJURB,Ur Bidea,,43.38245000,-1.64928000,,,1,,0,,,
788,SJURD3,Urdazuri,,43.38246440,-1.65257215,,,1,,0,,,
302,IRBEH,URRUGNE - Behobie,,43.34297000,-1.75967500,,,1,,0,,,
237,ASVIE,Vierge ~ Ama Birjina,,43.34854800,-1.62403000,,,1,,0,,,
550,HEVIE,Vieux Fort ~ Gazteluzahar,,43.36057360,-1.77428590,,,1,,0,,,
274,HECEN,Ville ~ Hiri Barnea,,43.35980270,-1.77552540,,,1,,0,,,
1068,HENTRI,Water Sport Center,,43.36820850,-1.78138240,,,1,,0,,,
366,SPXAN,Xan Ithurria Gantxiki,,43.35470500,-1.54888500,,,1,,0,,,
836,SJXIM,Ximista,,43.40024000,-1.64223000,,,1,,0,,,
367,SPZIL,Z.A. Lizardia ~ Lizardia A.E.,,43.35767000,-1.57456500,,,1,,0,,,
258,CISAI,Zaldi Xurito,,43.37259500,-1.65801300,,,1,,0,,,
224,SJSAN,Zantzu,,43.39989440,-1.64752580,,,1,,0,,,
588,HEZO1,Zopite 1,,43.37015700,-1.75539700,,,1,,0,,,
592,HEZO2,Zopite 2,,43.36770270,-1.75053710,,,1,,0,,,
261,CIZUB,Zubiburu,,43.38249000,-1.66627700,,,1,,0,,,
9003,HECHA1,Abadia,Direction ~ Norabidea: EHPAD / Autoport / Halte Routière,43.37465300,-1.75187700,,,0,275,0,,,9003
9004,HECHA2,Abadia,Direction ~ Norabidea: Plaza San Juan / Grande Plage / Water Sport Center,43.37437500,-1.75205000,,,0,275,0,,,9004
9005,HEAGE1,Agerrea,Direction ~ Norabidea: Autoport,43.37202300,-1.74678800,,,0,266,0,,,9005
9006,HEAGE2,Agerrea,Direction ~ Norabidea: Grande Plage,43.37230300,-1.74760800,,,0,266,0,,,9006
7040,BUAGU2,Agerreberri,Direction ~ Norabidea: Biriatou Bourg,43.34260980,-1.73936390,,,0,1106,0,,,7040
9947,BUAGU1,Agerreberri,Direction ~ Norabidea: Vieux Fort,43.34260980,-1.73936390,,,0,1106,0,,,9947
9007,AHCRO1,Ahetze Croisement ~ Ahetze Bidegurutzea,Direction ~ Norabidea: Biarritz Gare,43.41754000,-1.54892000,,,0,556,0,,,9007
9008,AHCRO2,Ahetze Croisement ~ Ahetze Bidegurutzea,Direction ~ Norabidea: Ahetze / Halte Routière,43.41821450,-1.54870070,,,0,556,0,,,9008
9009,HEAIZ1,Aizpurdi St Vincent ~ Aizpurdi San Bixente,Direction ~ Norabidea: Autoport / Béhobia,43.35622300,-1.77440000,,,0,209,0,,,9009
9869,HEAIZ2,Aizpurdi St Vincent ~ Aizpurdi San Bixente,Direction ~ Norabidea: Grande Plage,43.35622300,-1.77440000,,,0,209,0,,,9869
9010,SJACO1,Akotz,Direction ~ Norabidea: Zaldi Xurito,43.41271930,-1.61783100,,,0,308,0,,,9010
9297,SJACO3,Akotz,Direction ~ Norabidea: Bayonne Place des Basques / Hendaye Grande Plage / St Jean de Luz Halte Routière,43.41264820,-1.61709900,,,0,,0,,,9297
9903,SJACO2,Akotz,Direction ~ Norabidea: Lafiténia,43.41271930,-1.61783100,,,0,308,0,,,9903
9973,HAALD2,Aldabidea,Direction ~ Norabidea: Hasparren,43.39506000,-1.30960000,,,0,1512,0,,,9973
9828,SOAL01,Alegera,Direction ~ Norabidea: Halte Routière,43.33989000,-1.47039900,,,0,1351,0,,,9828
9011,SJALT3,Alturan,Direction ~ Norabidea: Urrugne - Bourg,43.38904000,-1.62044000,,,0,309,0,,,9011
10010,SJALB2,Alturan Bi,Direction ~ Norabidea: Alturan,43.38814000,-1.62377000,,,0,1493,0,,,10010
9804,SJALB1,Alturan Bi,Direction ~ Norabidea: Urrugne - Bourg,43.38854700,-1.62397200,,,0,1493,0,,,9804
9968,SOUAM1,Amespetou,Direction ~ Norabidea: Halte Routière,43.33596000,-1.50753200,,,0,1506,0,,,9968
9969,SOUAM2,Amespetou,Direction ~ Norabidea: Cambo les Bains Gare,43.33596000,-1.50753200,,,0,1506,0,,,9969
6141,SJAND2,Andenea,Direction ~ Norabidea: Urrugne - Bourg,43.38988480,-1.64775280,,,0,726,0,,,6141
9811,ARARA0,Arantzola,Direction ~ Norabidea: Ahetze / Halte Routière,43.42286600,-1.54835400,,,0,1323,0,,,9811
9100,SPIN01,Artzirin,Direction ~ Norabidea: Halte Routière / St Pée - Pont d'Amotz / Dantxaria,43.35621425,-1.56113842,,,0,361,0,,,9100
9842,SPIN02,Artzirin,Direction ~ Norabidea: Halte Routière,43.35629281,-1.56123868,,,0,361,0,,,9842
9249,HEASC1,Ascoubia,Direction ~ Norabidea: Halte Routière,43.37736000,-1.74391000,,,0,1283,0,,,9249
9884,HEASC2,Ascoubia,Direction ~ Norabidea: Water Sport Center,43.37736000,-1.74391000,,,0,1283,0,,,9884
9248,HEASP1,Asporotsttipi,Direction ~ Norabidea: Halte Routière,43.37694030,-1.73925160,,,0,1281,0,,,9248
9885,HEASP2,Asporotsttipi,Direction ~ Norabidea: Water Sport Center,43.37694030,-1.73925160,,,0,1281,0,,,9885
9227,HEATA1,Atabala,Direction ~ Norabidea: Béhobia,43.36434000,-1.76531000,,,0,20,0,,,9227
9861,HEATA2,Atabala,Direction ~ Norabidea: Grande Plage,43.36434000,-1.76531000,,,0,20,0,,,9861
9015,HEAUT1,Autoport ~ Autoportua,Direction ~ Norabidea: Béhobia,43.34654700,-1.77071000,,,0,268,0,,,9015
9016,HEAUT2,Autoport ~ Autoportua,Direction ~ Norabidea: Grande Plage,43.34715242,-1.77041628,,,0,268,0,,,9016
9017,CIAVB1,Avenue de la Baie ~ Badiako Etorbidea,Direction ~ Norabidea: Halte Routière,43.38546300,-1.67828700,,,0,241,0,,,9017
9894,CIAVB2,Avenue de la Baie ~ Badiako Etorbidea,Direction ~ Norabidea: Water Sport Center,43.38546300,-1.67828700,,,0,241,0,,,9894
9851,CANA01,Avenue de Navarre,Direction ~ Norabidea: Halte Routière,43.35877000,-1.39872600,,,0,1382,0,,,9851
9852,CANA02,Avenue de Navarre,Direction ~ Norabidea: Cambo les Bains Gare,43.35877000,-1.39872600,,,0,1382,0,,,9852
9018,SJAXU1,Axular,Direction ~ Norabidea: Zaldi Xurito,43.38615500,-1.65563300,,,0,310,0,,,9018
9919,SJAXU2,Axular,Direction ~ Norabidea: Lafiténia,43.38615500,-1.65563300,,,0,310,0,,,9919
9216,BUGAR3,Azkenean,Direction ~ Norabidea: Vieux Fort / Biriatou Bourg,43.34264366,-1.74563596,,,0,1485,0,,,9216
137,AERO01,Aéroport de Biarritz,Direction ~ Norabidea: Bayonne Place des Basques / Hendaye Grande Plage / St Jean de Luz Halte Routière,43.47217804,-1.53280760,,,0,,0,,,137
6138,SJAIC2,Aïce Errota _ Haize Errota,Direction ~ Norabidea: Urrugne - Bourg,43.39443960,-1.65287490,,,0,722,0,,,6138
9272,BARB11,Barbarenia,Direction ~ Norabidea: Bayonne Place des Basques,43.45002275,-1.55984558,,,0,,0,,,9272
9273,BARB12,Barbarenia,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.45006095,-1.55985337,,,0,,0,,,9273
9019,HEBAR1,Barrendegi,Direction ~ Norabidea: Autoport / Béhobia,43.35622700,-1.76931700,,,0,269,0,,,9019
9867,HEBAR2,Barrendegi,Direction ~ Norabidea: Grande Plage,43.35622700,-1.76931700,,,0,269,0,,,9867
9020,HEBAS1,Bas Quartier ~ Partxetegia,Direction ~ Norabidea: Autoport / Béhobia,43.35896800,-1.77165800,,,0,270,0,,,9020
9868,HEBAS2,Bas Quartier ~ Partxetegia,Direction ~ Norabidea: Grande Plage,43.35896800,-1.77165800,,,0,270,0,,,9868
9104,IRBEH3,Behobia,Direction ~ Norabidea: Grande Plage,43.34297000,-1.75967500,,,0,302,0,,,9104
9022,HEBEL1,Belcenia ~ Beltzenea,Direction ~ Norabidea: EHPAD,43.36199120,-1.77208780,,,0,548,0,,,9022
9023,HEBEL2,Belcenia ~ Beltzenea,Direction ~ Norabidea: Grande Plage / Plaza San Juan,43.36159770,-1.77243070,,,0,548,0,,,9023
9024,SJBEL1,Belharra,Direction ~ Norabidea: Zaldi Xurito,43.41220590,-1.61423340,,,0,311,0,,,9024
9259,SJBEL1,Belharra,Direction ~ Norabidea: Bayonne Place des Basques,43.41151400,-1.61494500,,,0,,0,,,9259
9260,SJBEL2,Belharra,Direction ~ Norabidea: Hendaye Grande Plage / St Jean de Luz Halte Routière,43.41151400,-1.61494500,,,0,,0,,,9260
9904,SJBEL2,Belharra,Direction ~ Norabidea: Lafiténia,43.41220590,-1.61423340,,,0,311,0,,,9904
